# source, target, time
10734,10731,1247830699
10734,10760,1247830699
10734,10730,1247830699
10734,10760,1247830719
10734,10730,1247830719
10734,10760,1247830739
10734,10730,1247830739
10734,10760,1247830759
10734,10730,1247830759
10734,10760,1247830779
10734,10730,1247830779
10734,10760,1247830799
10734,10730,1247830799
10734,10760,1247830819
10734,10730,1247830819
10734,10760,1247830839
10734,10730,1247830839
10734,10760,1247830859
10734,10730,1247830859
10734,10760,1247830879
10734,10731,1247830879
10734,10730,1247830879
10734,10760,1247830899
10734,10730,1247830899
10734,10760,1247830919
10734,10730,1247830919
10734,10760,1247830939
10734,10730,1247830939
10734,10760,1247830959
10734,10730,1247830959
10734,10760,1247830979
10734,10730,1247830979
10734,10760,1247830999
10734,10730,1247830999
10734,10760,1247831019
10734,10730,1247831019
10734,10760,1247831039
10734,10730,1247831039
10734,10760,1247831059
10734,10730,1247831059
10734,10760,1247831079
10734,10730,1247831079
10734,10760,1247831099
10734,10730,1247831099
10734,10760,1247831119
10734,10730,1247831119
10734,10760,1247831139
10734,10731,1247831139
10734,10730,1247831139
10734,10760,1247831159
10734,10730,1247831159
10734,10760,1247831179
10734,10730,1247831179
10734,10760,1247831199
10734,10730,1247831199
10734,10760,1247831219
10734,10730,1247831219
10734,10760,1247831239
10734,10730,1247831239
10734,10760,1247831259
10734,10730,1247831259
10734,10760,1247831279
10734,10731,1247831279
10734,10730,1247831279
10734,10760,1247831299
10734,10730,1247831299
10734,10760,1247831319
10734,10731,1247831319
10734,10730,1247831319
10734,10731,1247831339
10734,10760,1247831339
10734,10730,1247831339
10734,10731,1247831359
10734,10760,1247831359
10734,10730,1247831359
10734,10760,1247831379
10734,10730,1247831379
10734,10760,1247831399
10734,10730,1247831399
10734,10760,1247831419
10734,10731,1247831419
10734,10730,1247831419
10734,10760,1247831439
10734,10730,1247831439
10734,10760,1247831459
10734,10731,1247831459
10734,10730,1247831459
10734,10731,1247831479
10734,10730,1247831479
10734,10760,1247831499
10734,10807,1247831559
10734,10731,1247831559
10734,10760,1247831559
10734,10730,1247831559
10734,10711,1247831579
10734,10760,1247831579
10734,10730,1247831579
10734,10760,1247831599
10734,10731,1247831599
10734,10730,1247831599
10735,10736,1247826759
10735,10741,1247826779
10735,10736,1247826799
10735,10708,1247827039
10735,10746,1247827139
10735,10745,1247827159
10735,10745,1247827179
10735,10750,1247827179
10735,10754,1247827219
10735,10738,1247827239
10735,10751,1247827239
10735,10746,1247827279
10735,10754,1247827559
10735,10757,1247827659
10735,10718,1247827679
10735,10754,1247827679
10735,10741,1247827799
10735,10709,1247828059
10735,10747,1247828099
10735,10760,1247828699
10735,10754,1247828839
10735,10757,1247828839
10735,10757,1247828859
10735,10757,1247828879
10735,10764,1247829099
10735,10765,1247829319
10735,10765,1247829339
10735,10741,1247829379
10735,10741,1247829399
10735,10774,1247829479
10735,10754,1247829559
10735,10741,1247829579
10735,10774,1247829639
10735,10710,1247829719
10735,10772,1247829839
10735,10774,1247829979
10735,10772,1247830019
10735,10713,1247830059
10735,10749,1247830079
10735,10713,1247830079
10735,10713,1247830099
10735,10749,1247830119
10735,10713,1247830119
10735,10749,1247830139
10735,10713,1247830139
10735,10772,1247830139
10735,10749,1247830159
10735,10713,1247830159
10735,10749,1247830179
10735,10749,1247830219
10735,10713,1247830219
10735,10749,1247830239
10736,10738,1247829499
10737,10738,1247826779
10737,10739,1247826779
10737,10735,1247826799
10737,10740,1247826859
10737,10735,1247826879
10737,10740,1247827019
10737,10739,1247827119
10737,10740,1247827199
10737,10736,1247827279
10737,10738,1247827279
10737,10761,1247828859
10737,10740,1247828979
10737,10740,1247828999
10737,10738,1247829599
10737,10742,1247829599
10737,10738,1247829619
10737,10738,1247829639
10737,10738,1247829659
10737,10773,1247829659
10737,10774,1247829679
10737,10741,1247829759
10737,10758,1247829759
10737,10741,1247829819
10737,10738,1247829819
10737,10757,1247829819
10738,10754,1247827219
10738,10741,1247827919
10739,10741,1247826779
10739,10735,1247826779
10739,10738,1247826799
10739,10736,1247826919
10739,10735,1247826999
10739,10741,1247827079
10739,10736,1247827179
10739,10736,1247827199
10739,10752,1247827219
10739,10741,1247827319
10739,10754,1247827419
10739,10735,1247827439
10739,10754,1247827439
10739,10735,1247827459
10739,10735,1247827479
10739,10735,1247827639
10739,10735,1247827659
10739,10736,1247827719
10739,10741,1247827779
10739,10735,1247827839
10739,10735,1247827859
10739,10711,1247827919
10739,10710,1247827919
10739,10712,1247827919
10739,10711,1247827939
10739,10735,1247828079
10739,10736,1247828119
10739,10710,1247828119
10739,10736,1247828139
10739,10736,1247828239
10739,10735,1247829059
10739,10735,1247829079
10739,10735,1247829099
10739,10735,1247829119
10739,10735,1247829139
10739,10738,1247829459
10739,10735,1247829499
10739,10741,1247829499
10739,10735,1247829519
10739,10741,1247829519
10739,10735,1247829539
10739,10735,1247829559
10739,10754,1247829559
10739,10735,1247829579
10739,10741,1247829579
10739,10735,1247829599
10739,10735,1247829619
10739,10735,1247829639
10739,10710,1247829719
10739,10735,1247829819
10739,10713,1247829919
10739,10713,1247830139
10739,10713,1247830239
10739,10735,1247830279
10740,10736,1247826779
10740,10735,1247826819
10740,10735,1247826879
10740,10735,1247826899
10740,10735,1247826939
10740,10735,1247826959
10740,10741,1247826979
10740,10736,1247827099
10740,10738,1247827299
10740,10735,1247827319
10740,10735,1247827339
10740,10757,1247827699
10740,10736,1247827839
10740,10742,1247828019
10740,10738,1247828059
10740,10741,1247828099
10740,10754,1247828099
10740,10738,1247828499
10740,10738,1247828519
10740,10738,1247828939
10740,10746,1247829479
10740,10758,1247829559
10740,10754,1247829579
10740,10758,1247829579
10740,10741,1247829599
10740,10754,1247829599
10740,10758,1247829599
10740,10754,1247829619
10740,10758,1247829619
10740,10757,1247829619
10740,10774,1247829659
10740,10735,1247829679
10740,10742,1247829679
10740,10735,1247829699
10740,10735,1247829739
10740,10739,1247829739
10740,10742,1247829779
10740,10739,1247829819
10740,10735,1247829859
10740,10772,1247829859
10740,10739,1247829859
10740,10739,1247829899
10740,10713,1247829919
10740,10772,1247829919
10740,10713,1247829939
10740,10742,1247829979
10740,10735,1247829999
10740,10739,1247830139
10740,10739,1247830239
10740,10742,1247830259
10740,10735,1247830279
10740,10742,1247830279
10740,10739,1247830279
10741,10743,1247826799
10741,10743,1247826819
10741,10758,1247827719
10741,10758,1247827879
10741,10758,1247827899
10741,10754,1247827919
10741,10736,1247829099
10741,10754,1247829539
10741,10757,1247829539
10741,10754,1247829579
10741,10754,1247829599
10741,10754,1247829619
10741,10738,1247829819
10741,10757,1247829819
10742,10735,1247826799
10742,10739,1247826799
10742,10741,1247826819
10742,10738,1247826819
10742,10743,1247826839
10742,10738,1247826959
10742,10736,1247827019
10742,10741,1247827079
10742,10739,1247827079
10742,10741,1247827099
10742,10746,1247827119
10742,10752,1247827119
10742,10748,1247827119
10742,10754,1247827139
10742,10757,1247827179
10742,10757,1247827219
10742,10751,1247827219
10742,10735,1247827299
10742,10735,1247827319
10742,10754,1247827419
10742,10739,1247827419
10742,10739,1247827439
10742,10739,1247827459
10742,10722,1247827559
10742,10735,1247827639
10742,10735,1247827659
10742,10735,1247827699
10742,10757,1247827699
10742,10735,1247827719
10742,10739,1247827839
10742,10735,1247827859
10742,10739,1247827859
10742,10735,1247827919
10742,10735,1247827959
10742,10746,1247828099
10742,10710,1247828099
10742,10754,1247828119
10742,10736,1247828239
10742,10739,1247828239
10742,10754,1247828319
10742,10764,1247828799
10742,10739,1247828959
10742,10739,1247828999
10742,10754,1247829159
10742,10754,1247829179
10742,10754,1247829199
10742,10739,1247829239
10742,10735,1247829299
10742,10754,1247829499
10742,10757,1247829499
10742,10774,1247829559
10742,10739,1247829559
10742,10735,1247829579
10742,10741,1247829579
10742,10739,1247829579
10742,10735,1247829599
10742,10739,1247829599
10742,10735,1247829619
10742,10774,1247829619
10742,10735,1247829639
10742,10735,1247829659
10742,10735,1247829679
10742,10735,1247829699
10742,10773,1247829719
10742,10735,1247829759
10742,10772,1247829759
10742,10735,1247829879
10742,10735,1247829899
10742,10713,1247829899
10742,10735,1247829979
10742,10780,1247830159
10742,10749,1247830239
10742,10739,1247830239
10742,10739,1247830259
10742,10735,1247830279
10742,10739,1247830279
10742,10739,1247830299
10743,10744,1247826839
10743,10744,1247826979
10743,10744,1247826999
10743,10744,1247827199
10743,10744,1247827399
10743,10744,1247827419
10743,10711,1247827659
10743,10744,1247827739
10743,10744,1247827779
10743,10744,1247827939
10743,10744,1247827959
10743,10744,1247827979
10743,10744,1247828099
10743,10744,1247828279
10743,10744,1247828319
10743,10744,1247828679
10743,10744,1247828819
10743,10744,1247828839
10743,10744,1247828859
10744,10743,1247827139
10744,10743,1247828259
10744,10743,1247828359
10744,10716,1247828379
10744,10743,1247828379
10744,10743,1247828439
10744,10743,1247828639
10744,10743,1247828659
10744,10743,1247828759
10744,10743,1247828799
10745,10746,1247826939
10745,10747,1247826939
10745,10749,1247826959
10745,10747,1247826959
10745,10746,1247826979
10745,10747,1247826979
10745,10746,1247826999
10745,10748,1247827079
10745,10747,1247827099
10745,10746,1247827159
10745,10746,1247827219
10745,10747,1247827219
10745,10746,1247827239
10745,10747,1247827339
10745,10727,1247827419
10745,10713,1247827579
10745,10747,1247827699
10745,10746,1247827739
10745,10747,1247827739
10745,10747,1247827759
10745,10747,1247827799
10745,10746,1247827819
10745,10746,1247827859
10745,10746,1247827879
10745,10747,1247827879
10745,10747,1247828019
10745,10747,1247828159
10745,10746,1247828179
10745,10747,1247828179
10745,10746,1247828219
10745,10749,1247828239
10745,10746,1247828239
10745,10746,1247828279
10745,10746,1247828299
10745,10747,1247828319
10745,10746,1247828799
10745,10748,1247828799
10745,10747,1247828859
10745,10746,1247828899
10745,10747,1247828919
10745,10746,1247829119
10745,10746,1247829159
10745,10747,1247829159
10745,10747,1247829179
10745,10746,1247829219
10745,10747,1247829219
10745,10747,1247829259
10745,10746,1247829279
10745,10747,1247829279
10745,10746,1247829299
10745,10747,1247829299
10745,10746,1247829319
10745,10747,1247829319
10745,10747,1247829339
10745,10747,1247829359
10745,10747,1247829379
10745,10746,1247829399
10745,10747,1247829399
10745,10747,1247829419
10745,10747,1247829439
10745,10747,1247829519
10745,10747,1247829539
10745,10747,1247829559
10746,10747,1247826939
10746,10747,1247826959
10746,10745,1247826959
10746,10747,1247827039
10746,10745,1247827059
10746,10748,1247827059
10746,10747,1247827079
10746,10749,1247827119
10746,10745,1247827119
10746,10749,1247827179
10746,10745,1247827179
10746,10747,1247827199
10746,10745,1247827199
10746,10747,1247827219
10746,10747,1247827239
10746,10725,1247827279
10746,10747,1247827299
10746,10747,1247827319
10746,10747,1247827359
10746,10747,1247827379
10746,10747,1247827399
10746,10731,1247827399
10746,10747,1247827419
10746,10731,1247827419
10746,10747,1247827439
10746,10747,1247827459
10746,10747,1247827479
10746,10747,1247827499
10746,10747,1247827519
10746,10747,1247827539
10746,10747,1247827559
10746,10747,1247827579
10746,10749,1247827719
10746,10747,1247827719
10746,10747,1247827739
10746,10747,1247827759
10746,10747,1247827779
10746,10747,1247827799
10746,10745,1247827919
10746,10748,1247827919
10746,10747,1247827999
10746,10747,1247828019
10746,10745,1247828019
10746,10747,1247828059
10746,10747,1247828219
10746,10749,1247828239
10746,10747,1247828239
10746,10747,1247828299
10746,10731,1247828319
10746,10747,1247828619
10746,10759,1247828739
10746,10727,1247828739
10746,10745,1247828819
10746,10748,1247828819
10746,10748,1247828839
10746,10731,1247828879
10746,10730,1247828919
10746,10747,1247828939
10746,10745,1247828999
10746,10745,1247829019
10746,10745,1247829099
10746,10747,1247829139
10746,10747,1247829159
10746,10747,1247829179
10746,10747,1247829199
10746,10747,1247829219
10746,10745,1247829259
10746,10747,1247829259
10746,10747,1247829279
10746,10747,1247829299
10746,10747,1247829319
10746,10747,1247829339
10746,10745,1247829339
10746,10747,1247829359
10746,10745,1247829359
10746,10747,1247829379
10746,10745,1247829379
10746,10747,1247829399
10746,10747,1247829459
10746,10747,1247829479
10746,10747,1247829499
10746,10745,1247829499
10746,10747,1247829519
10746,10767,1247829579
10746,10748,1247829579
10746,10768,1247829579
10748,10749,1247826959
10748,10751,1247827019
10748,10745,1247827219
10748,10746,1247827239
10748,10747,1247827239
10748,10745,1247827239
10748,10747,1247827259
10748,10747,1247827319
10748,10727,1247827339
10748,10747,1247827379
10748,10751,1247827379
10748,10745,1247827419
10748,10745,1247827439
10748,10745,1247827519
10748,10713,1247827599
10748,10745,1247827599
10748,10747,1247827659
10748,10722,1247827739
10748,10730,1247827799
10748,10746,1247827879
10748,10747,1247827879
10748,10747,1247827899
10748,10745,1247827899
10748,10730,1247828679
10748,10731,1247828759
10748,10746,1247828779
10748,10745,1247828819
10748,10745,1247828879
10748,10745,1247828899
10748,10745,1247828919
10748,10747,1247828939
10748,10745,1247828939
10748,10745,1247829519
10748,10746,1247829539
10748,10746,1247829559
10748,10767,1247829559
10748,10767,1247829579
10748,10768,1247829579
10748,10768,1247829599
10749,10745,1247826979
10749,10748,1247826979
10749,10751,1247826999
10749,10746,1247827079
10749,10745,1247827139
10749,10748,1247827139
10749,10751,1247827299
10749,10747,1247827639
10749,10745,1247828279
10749,10747,1247828299
10749,10747,1247828319
10749,10747,1247829039
10750,10749,1247826999
10750,10727,1247827539
10750,10760,1247827739
10751,10746,1247826999
10751,10738,1247827239
10752,10750,1247827019
10752,10751,1247827099
10752,10745,1247827379
10752,10748,1247827379
10752,10751,1247827419
10752,10751,1247827439
10752,10751,1247827539
10752,10751,1247827699
10752,10751,1247827719
10752,10705,1247827739
10752,10751,1247827739
10752,10751,1247827759
10752,10747,1247827779
10752,10751,1247827779
10752,10751,1247827799
10752,10751,1247827839
10752,10751,1247827859
10753,10747,1247827039
10753,10745,1247827059
10753,10745,1247827079
10753,10748,1247827079
10753,10736,1247827119
10753,10745,1247827119
10753,10748,1247827119
10753,10746,1247827139
10753,10745,1247827139
10753,10746,1247827579
10753,10747,1247827579
10753,10748,1247827659
10753,10748,1247827679
10753,10750,1247827719
10753,10745,1247827739
10753,10745,1247828259
10753,10745,1247828279
10753,10746,1247828299
10753,10747,1247828299
10753,10745,1247828359
10753,10746,1247828399
10753,10746,1247828439
10753,10745,1247828439
10753,10745,1247828759
10753,10745,1247828779
10753,10746,1247828819
10753,10748,1247828899
10753,10736,1247829019
10753,10754,1247829019
10753,10736,1247829039
10753,10746,1247829039
10753,10754,1247829039
10753,10745,1247829039
10753,10736,1247829059
10753,10754,1247829059
10753,10746,1247829099
10753,10746,1247829119
10753,10745,1247829119
10753,10745,1247829139
10753,10746,1247829199
10753,10747,1247829199
10753,10745,1247829219
10753,10745,1247829259
10753,10745,1247829299
10753,10747,1247829319
10753,10745,1247829319
10753,10747,1247829399
10753,10765,1247829479
10753,10748,1247829499
10753,10745,1247829519
10753,10747,1247829539
10753,10745,1247829539
10753,10745,1247829559
10754,10758,1247827199
10754,10758,1247827319
10754,10735,1247827439
10754,10751,1247827759
10754,10738,1247827779
10754,10735,1247828819
10754,10736,1247829039
10754,10758,1247829259
10754,10758,1247829279
10754,10758,1247829319
10754,10757,1247829379
10754,10738,1247829699
10754,10738,1247829719
10755,10756,1247827119
10755,10756,1247827159
10755,10756,1247827199
10755,10756,1247827219
10755,10756,1247827239
10755,10756,1247827259
10755,10756,1247827359
10755,10756,1247827379
10755,10756,1247827399
10755,10756,1247827699
10755,10756,1247827739
10755,10756,1247827759
10755,10756,1247827779
10755,10756,1247827799
10755,10756,1247827819
10755,10756,1247827859
10755,10756,1247827879
10755,10756,1247828859
10755,10756,1247828879
10755,10756,1247828899
10755,10756,1247829099
10755,10756,1247829119
10755,10756,1247829579
10755,10756,1247829599
10755,10756,1247829619
10755,10756,1247829639
10755,10756,1247829659
10755,10756,1247829679
10755,10756,1247830239
10755,10756,1247830339
10755,10756,1247830819
10755,10756,1247831599
10755,10788,1247831599
10755,10792,1247831599
10755,10756,1247831619
10755,10756,1247831639
10755,10756,1247831679
10755,10756,1247831739
10755,10756,1247831759
10755,10756,1247831819
10755,10756,1247831839
10756,10744,1247828559
10756,10709,1247828859
10756,10788,1247831539
10756,10792,1247831599
10756,10803,1247831679
10756,10755,1247831779
10757,10736,1247828059
10757,10754,1247829399
10757,10754,1247829419
10757,10754,1247829439
10757,10754,1247829459
10757,10754,1247829619
10758,10754,1247828899
10758,10754,1247828959
10758,10754,1247829239
10758,10754,1247829299
10758,10710,1247829359
10758,10710,1247829379
10758,10754,1247829579
10758,10754,1247829599
10758,10754,1247829619
10758,10710,1247829639
10759,10727,1247827639
10759,10725,1247827679
10759,10727,1247827679
10759,10727,1247828059
10759,10727,1247828259
10759,10727,1247828279
10759,10713,1247828479
10759,10727,1247828479
10759,10727,1247828499
10759,10727,1247828719
10759,10726,1247828979
10759,10726,1247828999
10759,10726,1247829019
10759,10725,1247829039
10759,10727,1247829099
10759,10726,1247829139
10759,10726,1247829179
10759,10727,1247829179
10759,10726,1247829199
10759,10727,1247829199
10759,10732,1247829219
10759,10726,1247829259
10759,10725,1247829259
10759,10727,1247829259
10760,10731,1247827639
10760,10730,1247827639
10760,10731,1247827679
10760,10730,1247827679
10760,10731,1247827699
10760,10731,1247827719
10760,10731,1247827739
10760,10730,1247827739
10760,10731,1247827759
10760,10731,1247827779
10760,10730,1247827779
10760,10730,1247827799
10760,10748,1247827799
10760,10731,1247827919
10760,10731,1247828059
10760,10730,1247828059
10760,10730,1247828079
10760,10730,1247828099
10760,10731,1247828119
10760,10727,1247828119
10760,10731,1247828179
10760,10731,1247828239
10760,10754,1247828279
10760,10731,1247828399
10760,10731,1247828419
10760,10731,1247828459
10760,10730,1247828499
10760,10731,1247828539
10760,10745,1247828699
10760,10748,1247828719
10760,10731,1247828759
10760,10730,1247828759
10760,10730,1247829039
10760,10731,1247829079
10760,10730,1247829079
10760,10775,1247829099
10760,10731,1247829119
10760,10730,1247829119
10760,10730,1247829139
10760,10731,1247829159
10760,10730,1247829159
10760,10730,1247829179
10760,10731,1247829199
10760,10730,1247829199
10760,10731,1247829219
10760,10730,1247829219
10760,10730,1247829239
10760,10731,1247829259
10760,10730,1247829259
10760,10731,1247829279
10760,10730,1247829279
10760,10730,1247829319
10760,10730,1247829339
10760,10731,1247829359
10760,10730,1247829359
10760,10731,1247829379
10760,10731,1247829399
10760,10730,1247829399
10760,10731,1247829419
10760,10730,1247829419
10760,10731,1247829439
10760,10730,1247829439
10760,10731,1247829459
10760,10730,1247829459
10760,10731,1247829479
10760,10730,1247829479
10760,10730,1247829499
10760,10730,1247829519
10760,10731,1247829539
10760,10730,1247829539
10760,10730,1247829559
10760,10731,1247829579
10760,10730,1247829579
10760,10730,1247829599
10760,10730,1247829619
10760,10730,1247829639
10760,10730,1247829659
10760,10730,1247829679
10760,10731,1247829699
10760,10730,1247829699
10760,10731,1247829719
10760,10730,1247829719
10760,10731,1247829739
10760,10730,1247829739
10760,10731,1247829759
10760,10730,1247829759
10760,10731,1247829779
10760,10730,1247829779
10760,10731,1247829799
10760,10730,1247829799
10760,10730,1247829819
10760,10730,1247829839
10760,10731,1247829859
10760,10730,1247829859
10760,10731,1247829879
10760,10730,1247829879
10760,10730,1247829899
10760,10730,1247829919
10760,10730,1247829939
10760,10731,1247829959
10760,10730,1247829959
10760,10730,1247829979
10760,10730,1247829999
10760,10730,1247830019
10760,10730,1247830039
10760,10730,1247830059
10760,10730,1247830079
10760,10730,1247830099
10760,10731,1247830119
10760,10730,1247830119
10760,10731,1247830139
10760,10730,1247830139
10760,10730,1247830159
10760,10730,1247830179
10760,10731,1247830199
10760,10730,1247830199
10760,10731,1247830219
10760,10730,1247830219
10760,10730,1247830239
10760,10730,1247830259
10760,10731,1247830279
10760,10730,1247830279
10760,10730,1247830299
10760,10730,1247830319
10760,10731,1247830339
10760,10730,1247830339
10760,10730,1247830359
10760,10730,1247830379
10760,10730,1247830399
10760,10730,1247830419
10760,10731,1247830439
10760,10730,1247830439
10760,10731,1247830459
10760,10730,1247830459
10760,10731,1247830479
10760,10730,1247830479
10760,10730,1247830499
10760,10730,1247830519
10760,10730,1247830539
10760,10730,1247830559
10760,10730,1247830579
10760,10730,1247830599
10760,10731,1247830619
10760,10730,1247830619
10760,10731,1247830639
10760,10730,1247830639
10760,10730,1247830659
10760,10730,1247830679
10760,10731,1247830699
10760,10730,1247830699
10760,10730,1247830719
10760,10731,1247830739
10760,10730,1247830739
10760,10731,1247830759
10760,10730,1247830759
10760,10731,1247830779
10760,10730,1247830779
10760,10730,1247830799
10760,10731,1247830819
10760,10730,1247830819
10760,10730,1247830839
10760,10731,1247830859
10760,10730,1247830859
10760,10730,1247830879
10760,10730,1247830899
10760,10730,1247830919
10760,10731,1247830939
10760,10730,1247830939
10760,10731,1247830959
10760,10730,1247830959
10760,10731,1247830979
10760,10730,1247830979
10760,10731,1247830999
10760,10730,1247830999
10760,10730,1247831019
10760,10730,1247831039
10760,10730,1247831059
10760,10730,1247831079
10760,10730,1247831099
10760,10731,1247831119
10760,10730,1247831119
10760,10731,1247831139
10760,10730,1247831139
10760,10731,1247831159
10760,10730,1247831159
10760,10730,1247831179
10760,10731,1247831199
10760,10730,1247831199
10760,10731,1247831219
10760,10730,1247831219
10760,10731,1247831239
10760,10730,1247831239
10760,10731,1247831279
10760,10730,1247831279
10760,10731,1247831299
10760,10730,1247831299
10760,10731,1247831319
10760,10730,1247831319
10760,10731,1247831339
10760,10730,1247831339
10760,10730,1247831359
10760,10731,1247831379
10760,10730,1247831379
10760,10731,1247831399
10760,10730,1247831399
10760,10731,1247831419
10760,10730,1247831419
10760,10775,1247831439
10760,10730,1247831439
10760,10731,1247831459
10760,10730,1247831459
10760,10731,1247831499
10760,10731,1247831519
10760,10803,1247831539
10760,10730,1247831539
10760,10807,1247831559
10760,10731,1247831559
10760,10730,1247831559
10760,10711,1247831579
10760,10730,1247831579
10760,10731,1247831599
10760,10730,1247831599
10761,10722,1247827719
10761,10762,1247827819
10761,10762,1247828039
10761,10762,1247828519
10761,10727,1247828639
10761,10762,1247828719
10761,10760,1247828779
10761,10748,1247828799
10761,10735,1247828859
10761,10755,1247828899
10761,10710,1247828939
10761,10749,1247829019
10761,10762,1247829059
10761,10762,1247829119
10762,10738,1247828359
10763,10764,1247828139
10763,10764,1247828239
10763,10764,1247828399
10763,10757,1247828819
10763,10764,1247828859
10763,10764,1247828959
10763,10764,1247829099
10763,10764,1247829459
10763,10764,1247829599
10764,10765,1247828139
10765,10766,1247828139
10765,10768,1247828199
10765,10767,1247828219
10765,10768,1247828219
10765,10767,1247828259
10765,10768,1247828259
10765,10767,1247828279
10765,10768,1247828279
10765,10767,1247828299
10765,10768,1247828319
10765,10767,1247828359
10765,10768,1247828359
10765,10768,1247828379
10765,10767,1247828399
10765,10767,1247828439
10765,10768,1247828439
10765,10767,1247828459
10765,10767,1247828479
10765,10768,1247828479
10765,10767,1247828499
10765,10767,1247828519
10765,10768,1247828559
10765,10760,1247828579
10765,10767,1247828579
10765,10768,1247828579
10765,10767,1247828599
10765,10768,1247828599
10765,10767,1247828619
10765,10768,1247828619
10765,10767,1247828639
10765,10767,1247828659
10765,10767,1247828679
10765,10767,1247828699
10765,10768,1247828699
10765,10767,1247828719
10765,10768,1247828719
10765,10767,1247828739
10765,10767,1247828759
10765,10767,1247828779
10765,10767,1247828819
10765,10767,1247828839
10765,10768,1247828839
10765,10768,1247828859
10765,10768,1247828879
10765,10766,1247828919
10765,10767,1247828939
10765,10768,1247828939
10765,10767,1247828959
10765,10768,1247828959
10765,10767,1247829059
10765,10768,1247829059
10765,10767,1247829079
10765,10768,1247829079
10765,10767,1247829119
10765,10768,1247829119
10765,10767,1247829139
10765,10767,1247829159
10765,10767,1247829199
10765,10768,1247829199
10765,10767,1247829219
10765,10767,1247829239
10765,10767,1247829259
10765,10768,1247829259
10765,10767,1247829279
10765,10768,1247829279
10765,10767,1247829299
10765,10768,1247829299
10765,10767,1247829359
10765,10768,1247829359
10765,10767,1247829379
10765,10767,1247829399
10765,10768,1247829399
10765,10710,1247829419
10765,10767,1247829419
10765,10768,1247829419
10765,10767,1247829439
10765,10767,1247829459
10765,10768,1247829459
10765,10767,1247829499
10765,10768,1247829499
10765,10746,1247829559
10765,10767,1247829559
10765,10746,1247829579
10765,10748,1247829579
10765,10767,1247829579
10765,10768,1247829579
10766,10768,1247828299
10767,10765,1247828199
10767,10768,1247828199
10767,10768,1247828279
10767,10768,1247828319
10767,10731,1247828559
10767,10768,1247828559
10767,10768,1247828579
10767,10768,1247828699
10767,10768,1247828859
10768,10767,1247828259
10768,10767,1247828359
10768,10767,1247828599
10768,10767,1247828719
10768,10767,1247828939
10768,10767,1247828959
10768,10767,1247829119
10768,10767,1247829279
10768,10767,1247829339
10768,10767,1247829399
10768,10767,1247829499
10768,10767,1247829579
10769,10770,1247828299
10769,10770,1247828359
10769,10770,1247828399
10769,10770,1247828599
10769,10760,1247828619
10769,10770,1247828619
10769,10716,1247828659
10769,10770,1247828659
10769,10770,1247828739
10769,10770,1247828779
10769,10770,1247828879
10769,10770,1247828899
10769,10770,1247828919
10769,10770,1247828939
10769,10770,1247828959
10769,10770,1247829019
10769,10770,1247829199
10769,10770,1247829299
10769,10723,1247829359
10769,10770,1247829359
10769,10770,1247829399
10769,10770,1247829419
10769,10770,1247829439
10769,10770,1247829459
10769,10770,1247829479
10769,10770,1247829499
10769,10770,1247829539
10769,10770,1247829739
10769,10770,1247829779
10769,10770,1247829799
10769,10825,1247833639
10770,10769,1247828479
10770,10769,1247828579
10770,10716,1247828579
10770,10769,1247828639
10770,10769,1247828759
10770,10769,1247828799
10770,10769,1247828819
10770,10769,1247828859
10770,10710,1247828919
10770,10710,1247828939
10770,10769,1247829039
10770,10769,1247829059
10770,10769,1247829079
10770,10769,1247829119
10770,10769,1247829219
10770,10711,1247829279
10770,10769,1247829279
10770,10769,1247829379
10770,10769,1247829519
10770,10769,1247829659
10770,10769,1247829679
10770,10769,1247829699
10770,10769,1247829719
10770,10769,1247829819
10770,10769,1247829839
10770,10769,1247829879
10770,10769,1247829899
10770,10769,1247829919
10770,10769,1247829939
10770,10769,1247829959
10770,10769,1247829979
10770,10769,1247829999
10770,10769,1247830019
10770,10769,1247830039
10770,10769,1247830059
10770,10769,1247830079
10770,10769,1247830099
10770,10769,1247830139
10770,10769,1247830159
10770,10769,1247830179
10770,10769,1247830199
10770,10769,1247830219
10770,10769,1247830239
10770,10769,1247830259
10770,10769,1247830279
10770,10769,1247830299
10770,10769,1247830319
10770,10769,1247830339
10770,10769,1247830359
10770,10769,1247830379
10770,10769,1247830419
10770,10769,1247830439
10770,10769,1247830459
10770,10769,1247830479
10770,10769,1247830499
10770,10769,1247830519
10770,10769,1247830539
10770,10769,1247830559
10770,10769,1247830579
10770,10769,1247830599
10770,10769,1247830619
10770,10769,1247830639
10770,10769,1247830659
10770,10769,1247830679
10770,10769,1247830699
10770,10769,1247830719
10770,10769,1247830739
10770,10769,1247830779
10770,10769,1247830799
10770,10769,1247830819
10770,10769,1247831159
10770,10769,1247831179
10770,10769,1247831199
10770,10769,1247831219
10770,10769,1247831239
10770,10769,1247831259
10770,10769,1247831279
10770,10769,1247831299
10770,10769,1247831319
10770,10769,1247831339
10770,10769,1247831359
10770,10769,1247831379
10770,10769,1247831399
10770,10769,1247831419
10770,10769,1247831619
10770,10769,1247831639
10770,10769,1247831659
10770,10769,1247831679
10770,10769,1247831699
10770,10769,1247831719
10770,10769,1247831739
10770,10769,1247831759
10770,10769,1247831779
10770,10769,1247831859
10770,10769,1247831879
10770,10794,1247831899
10770,10769,1247832239
10770,10769,1247832379
10770,10769,1247832399
10770,10769,1247832439
10770,10769,1247832459
10770,10769,1247832479
10770,10769,1247832859
10770,10769,1247832979
