# index, id, _pos
8785,103350272,"array([23.46855718, 61.59956096])"
8786,80347152,"array([23.34019493, 61.46966629])"
8787,104398997,"array([23.28671352, 61.57922339])"
8788,77070340,"array([23.31455421, 61.29143094])"
8789,96534528,"array([23.52014923, 61.43008336])"
8790,102695073,"array([23.46527643, 60.02278539])"
8791,95158425,"array([22.69307795, 60.67804425])"
8792,95485953,"array([22.67485744, 60.42453348])"
8793,99877000,"array([22.92583316, 60.4729641 ])"
8794,76087438,"array([22.93825736, 59.82315747])"
8795,73400468,"array([23.091278  , 60.35268639])"
8796,101318791,"array([22.4841888 , 61.44892606])"
8797,95092869,"array([23.10472724, 60.77744328])"
8798,100991146,"array([23.2471872 , 60.83052636])"
8799,103809024,"array([23.23138486, 60.68832783])"
8800,77398033,"array([23.38669361, 60.76330727])"
8801,95617024,"array([22.32067732, 61.6142867 ])"
8802,96337935,"array([22.85848994, 60.09627123])"
8803,88997916,"array([22.67795164, 60.07234579])"
8804,78446728,"array([21.88707199, 59.98941368])"
8805,79167629,"array([21.74207288, 60.41366205])"
8806,83034278,"array([21.76779298, 60.63021832])"
8807,93978641,"array([22.39303728, 60.92924597])"
8808,90636451,"array([22.50372763, 61.05456644])"
8809,78381205,"array([21.60337901, 60.36142138])"
8810,98304146,"array([21.59298503, 60.00617452])"
8811,80150704,"array([22.03954924, 60.26275831])"
8812,77267102,"array([21.94228719, 60.6090128 ])"
8813,94699668,"array([21.79152202, 60.09056874])"
8814,105906323,"array([22.04312741, 60.45263515])"
8815,94961681,"array([22.17759051, 60.41423411])"
8816,98631817,"array([22.36598445, 60.52210452])"
8817,83558531,"array([22.14759732, 60.10695561])"
8818,96141467,"array([21.61971195, 60.21134625])"
8819,100270203,"array([21.88469453, 60.45287824])"
8820,90046475,"array([21.90056241, 60.30924835])"
8821,104333446,"array([21.94933652, 60.14352658])"
8822,72744971,"array([21.77291395, 60.24359956])"
8823,96075944,"array([21.80249661, 59.74586294])"
8824,99877001,"array([22.21982621, 60.8104523 ])"
8825,98631818,"array([22.37956958, 60.05910388])"
8826,95158426,"array([22.05460876, 61.19375115])"
8827,99877002,"array([22.44949987, 59.69318761])"
8828,84476059,"array([21.10857936, 60.1671315 ])"
8829,102695074,"array([20.97634677, 60.04040749])"
8830,73269413,"array([22.01519972, 62.65033072])"
8831,99877003,"array([21.91365736, 62.34547401])"
8832,73400469,"array([22.09946236, 62.3292781 ])"
8833,98631819,"array([22.02380309, 62.46318979])"
8834,100991147,"array([19.9696007 , 62.17215068])"
8835,76087439,"array([19.33883385, 62.19766243])"
8836,103809025,"array([21.53112249, 60.99826311])"
8837,73597102,"array([21.8732345 , 62.00085817])"
8838,100925442,"array([21.23033269, 62.90856427])"
8839,80347153,"array([21.06232791, 62.79036686])"
8840,83361804,"array([21.23863597, 62.18984419])"
8841,76087440,"array([21.35604999, 62.01811006])"
8842,100991148,"array([21.58535256, 62.18515149])"
8843,103350273,"array([21.39891348, 62.38304135])"
8844,100859920,"array([22.27573786, 63.15528704])"
8845,73859081,"array([22.41583901, 63.27950272])"
8846,96534529,"array([21.73691361, 61.47268912])"
8847,76284046,"array([22.80250467, 63.01231742])"
8848,89587714,"array([22.7188396 , 62.70043819])"
8849,78577803,"array([21.6446753 , 63.13590248])"
8850,104398998,"array([21.86931876, 63.0519491 ])"
8851,93192194,"array([21.83053485, 63.23791106])"
8852,99877004,"array([22.21000502, 62.58385226])"
8853,100925443,"array([20.95316458, 63.67538866])"
8854,103809026,"array([20.78688508, 63.83401178])"
8855,102695075,"array([22.03936107, 63.49200775])"
8856,101318792,"array([-11.63711466,  19.36030004])"
8857,89587715,"array([-11.83679678,  19.2464918 ])"
8858,93192195,"array([21.96278731, 64.31749277])"
8859,78577804,"array([21.75840326, 64.22687448])"
8860,100859921,"array([21.94222907, 64.56926901])"
8861,104398999,"array([21.79965765, 64.47742565])"
8862,76284047,"array([22.04346404, 64.45983199])"
8863,73597103,"array([-14.50642784,   1.02969153])"
8864,83820546,"array([-14.24304389,   1.25725255])"
8865,89587716,"array([0.86801817, 4.633804  ])"
8866,86966442,"array([0.77423214, 4.35882196])"
8867,73400470,"array([ 6.10198015, -3.94710708])"
8868,93978642,"array([ 6.18809088, -4.09038495])"
8869,101318793,"array([ 6.33775675, -3.78934589])"
8870,102695076,"array([ 6.43774688, -3.98219975])"
8871,96534530,"array([-3.901155  , -2.20142014])"
8872,83361805,"array([-4.06705014, -2.08534906])"
8873,100991149,"array([20.22850441, 62.6352374 ])"
8874,98631820,"array([-4.06503476, -2.57843911])"
8875,72613888,"array([-4.22539174, -2.38999608])"
8876,76087441,"array([19.48172164, 63.0643309 ])"
8877,103022603,"array([-9.103132  ,  5.12062677])"
8878,73269414,"array([-9.06482537,  5.35000987])"
8879,89587717,"array([-8.86709508,  5.20474622])"
8880,92864518,"array([21.75578157, 35.23473901])"
8881,93978643,"array([21.5328549 , 35.24044057])"
8882,83820547,"array([-9.48413482,  4.65088563])"
8883,73597104,"array([20.36570239, 35.28299289])"
8884,86966443,"array([20.38563993, 35.1067483 ])"
8885,95485954,"array([19.54801601, 35.03863188])"
8886,100925445,"array([19.97844234, 36.65792598])"
8887,76284048,"array([19.86743973, 36.77978518])"
8888,80347155,"array([20.06339417, 36.78244207])"
8889,95617025,"array([19.71904565, 36.50483062])"
8890,100335765,"array([19.6597513 , 36.34511037])"
8891,73400471,"array([19.79669861, 35.77602588])"
8892,101318794,"array([19.99826668, 35.92356483])"
8893,102695077,"array([19.79816167, 35.96081248])"
8894,93192197,"array([18.82020951, 36.14656586])"
8895,74514598,"array([18.96177483, 36.10885984])"
8896,74776725,"array([18.79035858, 35.97685322])"
8897,100859922,"array([18.90750599, 35.90651213])"
8898,104399000,"array([19.02238265, 35.97750741])"
8899,82444447,"array([18.90649017, 36.68300325])"
8900,101843094,"array([19.21557078, 36.26589664])"
8901,77070341,"array([19.0948663 , 36.43929889])"
8902,80019582,"array([19.28421108, 36.44651269])"
8903,101253263,"array([19.22948583, 35.41351853])"
8904,105906324,"array([19.5439989 , 35.70853855])"
8905,104333447,"array([19.68559506, 35.49944471])"
8906,94699669,"array([18.97407383, 35.13046962])"
8907,90505385,"array([19.02705996, 35.30602454])"
8908,103809027,"array([20.37038544, 36.13699153])"
8909,74317979,"array([19.15631934, 35.58548758])"
8910,75694089,"array([18.9593569, 35.6117035])"
8911,76611609,"array([19.249838  , 35.17890767])"
8912,72744972,"array([19.44184023, 35.33749926])"
8913,103809028,"array([19.42629023, 35.96565813])"
8914,77922442,"array([19.43192249, 36.13499419])"
8915,77398034,"array([18.42417897, 35.96081675])"
8916,95092870,"array([18.38182622, 36.16018919])"
8917,88997917,"array([18.51250001, 35.78756191])"
8918,74973310,"array([18.20732021, 35.90331852])"
8919,78184591,"array([19.31806128, 34.61393276])"
8920,75104400,"array([19.22200898, 34.79460654])"
8921,104136834,"array([19.53039025, 34.70429896])"
8922,77463697,"array([18.76754863, 35.18248827])"
8923,96534531,"array([18.6741289 , 35.08067739])"
8924,88604809,"array([18.02919733, 35.57881793])"
8925,73269415,"array([17.84226535, 35.7826984 ])"
8926,96337936,"array([18.46350651, 34.32267623])"
8927,83820548,"array([18.10765507, 34.56207384])"
8928,95158427,"array([18.44057622, 35.38270005])"
8929,99877005,"array([18.46125123, 35.2224701 ])"
8930,90636452,"array([18.27181864, 35.21527468])"
8931,100991150,"array([18.23444137, 34.99985997])"
8932,72613889,"array([17.93754995, 35.12880324])"
8933,83361806,"array([17.85967991, 35.31097226])"
8934,76087442,"array([17.36335579, 35.71647931])"
8935,103022604,"array([18.79073737, 34.70901277])"
8936,84476060,"array([18.32369201, 34.71968714])"
8937,103350274,"array([18.506007  , 34.73733417])"
8938,103153793,"array([18.69498992, 34.56446622])"
8939,103809029,"array([18.38654144, 33.89414309])"
8940,104333448,"array([18.6214431 , 33.90679998])"
8941,94503056,"array([19.62880907, 34.41481573])"
8942,74973311,"array([17.85138263, 33.45589482])"
8943,100335766,"array([17.73815136, 33.54420532])"
8944,104399001,"array([17.90474262, 33.67219263])"
8945,72613890,"array([17.74078023, 33.65937922])"
8946,86966444,"array([17.52511369, 35.02781428])"
8947,90505386,"array([17.55778826, 34.83118136])"
8948,100859924,"array([17.81077828, 34.32727552])"
8949,77398035,"array([16.84536798, 34.69115422])"
8950,74514599,"array([17.06687678, 34.04289137])"
8951,90046476,"array([16.45695801, 34.62757736])"
8952,98304147,"array([16.22474851, 34.32494893])"
8953,82444448,"array([16.93620248, 35.38463154])"
8954,95617026,"array([18.94320271, 33.59601454])"
8955,95092871,"array([18.07695677, 32.59645885])"
8956,89587718,"array([18.06050402, 33.15793077])"
8957,74776726,"array([18.41379682, 32.84393682])"
8958,73269416,"array([18.25426187, 33.30503936])"
8959,88997918,"array([17.30737077, 33.79738995])"
8960,96534532,"array([17.88988929, 34.12894278])"
8961,77398036,"array([17.76505025, 34.01615706])"
8962,77463698,"array([17.62892339, 34.12929557])"
8963,90505387,"array([16.91010668, 33.95312137])"
8964,94503057,"array([17.13853158, 34.45040344])"
8965,88997919,"array([17.34714605, 34.24840988])"
8966,100991151,"array([18.5887247 , 33.24019162])"
8967,82444449,"array([19.52809882, 33.14515503])"
8968,75104402,"array([18.6439887 , 33.00883556])"
8969,89587719,"array([17.87590452, 32.54147686])"
8970,86966445,"array([17.90094532, 32.3927182 ])"
8971,95617027,"array([18.34197506, 32.55893637])"
8972,73269417,"array([17.64588365, 32.3975851 ])"
8973,90046477,"array([17.69165426, 32.26476292])"
8974,98304148,"array([17.55552578, 32.26977222])"
8975,83820549,"array([17.825653  , 33.30121988])"
8976,96534533,"array([18.79619213, 31.94863266])"
8977,96337937,"array([17.49880876, 33.42326923])"
8978,77398037,"array([17.63702923, 33.31228574])"
8979,100859925,"array([18.0606156, 32.1501665])"
8980,103809030,"array([18.14480396, 32.02594755])"
8981,104333449,"array([18.29440425, 32.24060611])"
8982,100991152,"array([17.96261102, 32.05123996])"
8983,88604810,"array([18.00791828, 31.5964162 ])"
8984,90636453,"array([17.93698643, 31.72385061])"
8985,95158428,"array([18.17983769, 31.71855478])"
8986,96075946,"array([18.17418725, 31.57147501])"
8987,77463700,"array([17.26220697, 32.75848707])"
8988,75104403,"array([17.34249169, 32.94437986])"
8989,88997920,"array([17.56021398, 32.89260243])"
8990,85655552,"array([18.34954097, 31.56457282])"
8991,80019583,"array([16.97510294, 31.95818831])"
8992,72744973,"array([16.82077671, 31.99052977])"
8993,101253264,"array([17.25491739, 31.81443677])"
8994,77070342,"array([17.09654592, 32.08564959])"
8995,96534534,"array([16.92743791, 31.82982617])"
8996,101843095,"array([17.32188092, 32.00259573])"
8997,75694090,"array([16.71151069, 31.86268246])"
8998,104136835,"array([16.4271944 , 31.80524529])"
8999,84476061,"array([17.10067223, 31.8794385 ])"
9000,78184592,"array([16.93531135, 31.38643071])"
9001,103350275,"array([17.08469546, 31.74636517])"
9002,94503058,"array([16.84911446, 31.63507961])"
9003,103153794,"array([17.18688664, 31.63502511])"
9004,103022605,"array([17.4767635 , 32.63366449])"
9005,86769674,"array([16.49294337, 33.45296076])"
9006,82444451,"array([16.14464771, 31.3383093 ])"
9007,78381206,"array([16.76373097, 33.13122799])"
9008,92864519,"array([16.77269381, 32.65495257])"
9009,80150705,"array([16.68753858, 32.82630136])"
9010,79167630,"array([16.3788638 , 32.44000477])"
9011,96141468,"array([16.19044801, 32.45064815])"
9012,96403601,"array([16.25923772, 32.66111689])"
9013,88997921,"array([16.61076206, 32.6230191 ])"
9014,77463701,"array([16.88753322, 32.41793899])"
9015,76284049,"array([15.69992346, 31.66021036])"
9016,76087443,"array([14.94778705, 31.47214063])"
9017,77267103,"array([16.26306413, 32.28919831])"
9018,78446729,"array([16.48980498, 32.73371595])"
9019,100270204,"array([16.39625407, 32.59462989])"
9020,83558532,"array([16.7250074 , 32.35987493])"
9021,83820550,"array([16.52551899, 32.52553054])"
9022,82444452,"array([16.49807717, 31.23393073])"
9023,98631821,"array([16.56613067, 32.33622529])"
9024,77922443,"array([16.49674768, 32.87439633])"
9025,105906325,"array([16.42089795, 32.26385634])"
9026,72613891,"array([16.3076693 , 32.84885253])"
9027,104333451,"array([16.09065379, 32.96304989])"
9028,94961683,"array([15.65257103, 32.63561439])"
9029,101843096,"array([16.00071417, 31.93535283])"
9030,95092872,"array([15.8705081 , 32.07172305])"
9031,98304149,"array([15.65756115, 31.9540472 ])"
9032,84476062,"array([16.58080818, 31.65493725])"
9033,80150706,"array([18.31653012, 31.04361707])"
9034,83558533,"array([18.23485205, 30.67240837])"
9035,100335768,"array([18.48272098, 30.66767248])"
9036,101253265,"array([18.24137647, 30.86364488])"
9037,80019584,"array([18.46872643, 30.85708724])"
9038,77398038,"array([16.86890046, 30.92462735])"
9039,96337938,"array([16.97063345, 31.10897007])"
9040,77267104,"array([16.82463778, 31.1138938 ])"
9041,95092873,"array([17.00101614, 30.963614  ])"
9042,105906326,"array([16.76440481, 30.98846268])"
9043,85655553,"array([17.02866818, 30.24827171])"
9044,74973312,"array([16.83825648, 30.26757067])"
9045,86769675,"array([16.67130191, 30.57756454])"
9046,77463702,"array([17.01274358, 30.55004486])"
9047,90505388,"array([16.79209418, 30.65238672])"
9048,88997922,"array([16.84604692, 30.48067057])"
9049,80019585,"array([16.52167307, 30.09263582])"
9050,101253266,"array([16.70134696, 29.99544523])"
9051,100859926,"array([15.86850422, 29.97963381])"
9052,100991153,"array([16.0644401 , 30.08996076])"
9053,103809031,"array([28.32050192, 25.43094825])"
9054,100335769,"array([28.14127955, 25.60347255])"
9055,77922444,"array([28.11798489, 25.42725102])"
9056,95092874,"array([17.55399879, 28.75050887])"
9057,105906327,"array([17.39089545, 28.99520083])"
9058,90505389,"array([17.48099098, 28.37036067])"
9059,84476063,"array([14.86530149, 28.54356333])"
9060,83820551,"array([14.69445701, 28.43370897])"
9061,104333452,"array([14.71809373, 28.63086451])"
9062,86769676,"array([15.5384155, 29.1363178])"
9063,98631822,"array([14.14523088, 28.98631179])"
9064,73859083,"array([14.29899087, 28.87370615])"
9065,75694091,"array([14.16970867, 28.7222058 ])"
9066,104136836,"array([14.35856161, 29.5380829 ])"
9067,77070343,"array([14.91591263, 29.51308305])"
9068,96534535,"array([14.01049892, 29.5503936 ])"
9069,98304150,"array([13.72513839, 29.65328133])"
9070,104333453,"array([23.98367208, 18.52955442])"
9071,83820552,"array([24.04767823, 18.3396613 ])"
9072,102301697,"array([-40.17048189,  18.21966518])"
9073,104136837,"array([-40.50798594,  17.90767719])"
9074,73859084,"array([-40.60846257,  18.41045404])"
9075,79167631,"array([-40.31151247,  18.45160116])"
9076,80347156,"array([-40.1536102 ,  17.93648073])"
9077,76611611,"array([-40.39960346,  18.60060784])"
9078,96534536,"array([-40.11923107,  18.81424639])"
9079,100859927,"array([-39.96316461,  18.79984111])"
9080,89587721,"array([-40.06690501,  18.68220661])"
9081,77070344,"array([-40.03954487,  18.99961707])"
9082,94699670,"array([-39.25705455,  18.09550274])"
9083,103153795,"array([-39.18697354,  18.28671992])"
9084,75694092,"array([-37.82349418,  18.34413735])"
9085,74514601,"array([-36.84238143,  17.27953516])"
9086,102695078,"array([-37.82975176,  17.55103095])"
9087,74317981,"array([-38.48347732,  17.60960434])"
9088,101318795,"array([-36.82789325,  16.75405035])"
9089,78381207,"array([-36.65440297,  16.65534108])"
9090,93192198,"array([-36.78401756,  16.95141422])"
9091,72744974,"array([-37.42026818,  16.75887891])"
9092,100925446,"array([-36.34127724,  17.86526954])"
9093,83820553,"array([-36.32417226,  18.01857489])"
9094,79167632,"array([-36.16604865,  17.89370253])"
9095,103350276,"array([-36.79393073,  18.12981565])"
9096,76611612,"array([-36.57866162,  18.10914712])"
9097,100991154,"array([-36.77967123,  17.75094785])"
9098,101843097,"array([-36.68405584,  18.30011732])"
9099,86769677,"array([-36.6414404 ,  17.88311047])"
9100,98304151,"array([-36.59398176,  17.7138786 ])"
9101,74317982,"array([-36.30722628,  18.24134507])"
9102,75694093,"array([-36.09158385,  18.14162068])"
9103,73400473,"array([-35.36716149,  18.74777973])"
9104,73400474,"array([-36.23594925,  17.41887932])"
9105,102695079,"array([-36.10447697,  17.58650474])"
9106,77070345,"array([-36.30821405,  17.63836909])"
9107,100859928,"array([-36.0940172 ,  18.58002939])"
9108,103153796,"array([-36.1515494 ,  18.86417097])"
9109,73597105,"array([-35.75668612,  17.2198879 ])"
9110,75694094,"array([-36.14097025,  16.51845581])"
9111,83820554,"array([-36.09711353,  16.32798117])"
9112,100925447,"array([-36.29592012,  16.10323716])"
9113,73597106,"array([-36.32913149,  15.8384364 ])"
9114,102695080,"array([-36.40486002,  15.92237846])"
9115,74317983,"array([-36.10385007,  15.8667985 ])"
9116,100859929,"array([-35.43103585,  16.69735232])"
9117,77070346,"array([-35.62804902,  16.53656185])"
9118,103153797,"array([-36.57138652,  16.46403239])"
9119,74514602,"array([-36.54852751,  16.2959965 ])"
9120,100991155,"array([-36.69165   ,  16.33929167])"
9121,104136838,"array([-37.539593  ,  16.06248179])"
9122,84476064,"array([-37.06616101,  15.99772328])"
9123,101843098,"array([-35.62550789,  15.84713182])"
9124,80347157,"array([-35.40601063,  15.86513518])"
9125,72744975,"array([-35.7219213 ,  16.03825296])"
9126,89587722,"array([-35.62126324,  15.64018574])"
9127,98304152,"array([-35.29378035,  15.6710866 ])"
9128,102301698,"array([-35.48756171,  15.70325192])"
9129,96534537,"array([-35.48353893,  16.00666656])"
9130,73859085,"array([-36.309663  ,  15.56330764])"
9131,76611613,"array([-35.91409844,  15.12491509])"
9132,103350277,"array([-36.03281869,  15.2241993 ])"
9133,75694095,"array([-35.98684969,  15.3959031 ])"
9134,83820555,"array([-35.82818515,  15.33142539])"
9135,73400475,"array([-35.79640958,  15.19686652])"
9136,101318796,"array([-34.90000832,  15.16144309])"
9137,93192199,"array([-35.0892413 ,  14.88403004])"
9138,84476065,"array([-36.79117984,  15.66599562])"
9139,78381208,"array([-36.77174538,  15.0572634 ])"
9140,79167634,"array([-36.91784009,  15.17039166])"
9141,104136839,"array([-37.52010704,  15.30994573])"
9142,100859930,"array([-35.94762687,  14.4377002 ])"
9143,77070347,"array([-35.79156126,  14.65916766])"
9144,98304153,"array([-36.42348586,  14.96407481])"
9145,89587723,"array([-36.28600883,  14.71933249])"
9146,72744976,"array([-36.2277189 ,  14.89465329])"
9147,99877009,"array([-37.22828053,  14.90668004])"
9148,84476066,"array([-36.00041231,  14.08497727])"
9149,93192200,"array([-35.72136712,  13.9635285 ])"
9150,101318797,"array([-36.76217976,  14.68934534])"
9151,102301699,"array([-36.70108145,  14.42139828])"
9152,80347158,"array([-36.96178987,  14.49551799])"
9153,101843099,"array([-36.91958473,  14.63940265])"
9154,94699671,"array([-36.64054451,  14.59866407])"
9155,96534538,"array([-36.89671938,  14.34788253])"
9156,83820556,"array([-36.28001802,  15.26373015])"
9157,78381209,"array([-37.78240371,  13.39093646])"
9158,104136840,"array([-38.02128183,  13.3079563 ])"
9159,94699672,"array([-37.20079065,  13.77771332])"
9160,103350278,"array([-37.34051048,  13.63167372])"
9161,102301700,"array([-37.18619348,  13.53263509])"
9162,83820557,"array([-37.21962629,  13.67371892])"
9163,101843100,"array([-37.08710076,  13.65963268])"
9164,100925448,"array([-36.59353643,  14.00984284])"
9165,101318798,"array([-36.5973718 ,  13.73327046])"
9166,98631823,"array([-37.55007212,  12.91142835])"
9167,103022606,"array([-37.38064387,  13.0623217 ])"
9168,76284050,"array([-37.32057428,  12.87422497])"
9169,102695081,"array([-37.77173985,  12.45088745])"
9170,83034281,"array([-37.46467802,  12.7141634 ])"
9171,101318799,"array([-37.14757523,  13.23180768])"
9172,102695082,"array([-37.00629196,  13.09559319])"
9173,76284051,"array([-37.73766328,  13.89921444])"
9174,102695083,"array([-37.69947148,  14.09662681])"
9175,98631824,"array([-37.94900704,  14.05426397])"
9176,102301701,"array([-37.40909303,  14.24922467])"
9177,81068059,"array([-35.71846196,  12.70484813])"
9178,83820558,"array([-34.44938623,  11.56504031])"
9179,73269418,"array([-34.69211547,  11.76676269])"
9180,76284052,"array([-35.41820411,  12.68949295])"
9181,74514603,"array([-35.18435267,  12.69131346])"
9182,74776729,"array([-35.96365935,  11.86030424])"
9183,96534539,"array([-35.63486235,  12.45221076])"
9184,103350279,"array([-35.4757435,  12.4047445])"
9185,104399003,"array([-35.37582725,  11.91792564])"
9186,102695084,"array([63.74097743, -7.61537947])"
9187,78577806,"array([63.73707128, -7.4334537 ])"
9188,100335770,"array([63.55238913, -7.63721804])"
9189,73859086,"array([63.53515564, -7.33989741])"
9190,92864520,"array([62.93933505, -9.32558312])"
9191,83361807,"array([63.10327928, -9.22605692])"
9192,74317984,"array([62.8526034 , -9.20395711])"
9193,75104404,"array([62.98229882, -9.11862314])"
9194,96534540,"array([62.30120673, -8.94932763])"
9195,74973314,"array([62.55605429, -8.72087823])"
9196,74776730,"array([62.4417897 , -8.58888178])"
9197,104333454,"array([62.46469087, -8.8275562 ])"
9198,101318800,"array([62.45036528, -9.15112629])"
9199,77070348,"array([62.88845655, -8.71620106])"
9200,104136842,"array([62.74353647, -8.87794018])"
9201,74514604,"array([62.65935744, -9.58137961])"
9202,98304154,"array([63.19190192, -9.49658991])"
9203,89587725,"array([62.57904673, -9.75522823])"
9204,77398040,"array([63.33413608, -8.65752197])"
9205,85655554,"array([63.64605501, -8.83416898])"
9206,104136843,"array([62.58676533, -8.38047221])"
9207,88604811,"array([62.04591918, -8.04508219])"
9208,95092875,"array([62.02714988, -8.22579574])"
9209,80019586,"array([61.8531494 , -8.05884823])"
9210,78577807,"array([62.24028342, -8.76027124])"
9211,73859087,"array([61.8668567 , -8.74734838])"
9212,96075947,"array([ 63.38733096, -10.75868987])"
9213,90505390,"array([ 63.08608895, -10.12952308])"
9214,85655555,"array([-18.84365472, -26.10194373])"
9215,86966447,"array([-19.0757394 , -26.08396483])"
9216,101318801,"array([-19.21029114, -27.49276764])"
9217,76284053,"array([-19.31849047, -27.37952629])"
9218,78446730,"array([-19.84096691, -26.829041  ])"
9219,93978644,"array([-19.64534901, -27.03316412])"
9220,77922446,"array([-19.5098129 , -26.80893277])"
9221,95485957,"array([-19.28810698, -26.4079785 ])"
9222,83558534,"array([-19.50505803, -26.32010196])"
9223,103350280,"array([-18.66079055, -26.60854342])"
9224,79167636,"array([-18.57129623, -26.50712474])"
9225,104399004,"array([-18.45532935, -26.56682257])"
9226,73269419,"array([-18.32567597, -26.78389708])"
9227,103022607,"array([-18.4532046 , -26.44806744])"
9228,96337939,"array([-18.62101577, -26.79225951])"
9229,89587726,"array([-18.3663043 , -26.63807676])"
9230,81068060,"array([-18.23605075, -26.39330518])"
9231,90046479,"array([-18.80554493, -26.74894547])"
9232,77267105,"array([-18.44368042, -26.75480376])"
9233,80150708,"array([-18.70373712, -26.44541233])"
9234,77463703,"array([-18.49686346, -26.3530759 ])"
9235,96141469,"array([-18.24315862, -26.71244662])"
9236,72613892,"array([-18.7225141 , -26.91286574])"
9237,88997923,"array([-18.34443656, -26.48171901])"
9238,103153799,"array([-18.35922224, -26.29566522])"
9239,105906328,"array([-18.78880728, -26.60325984])"
9240,101253267,"array([-18.26765234, -26.5596654 ])"
9241,100270205,"array([-18.1656874 , -26.49605397])"
9242,78184593,"array([-18.14234616, -26.62629371])"
9243,95617029,"array([-18.9915549 , -26.30588261])"
9244,104136844,"array([-18.67894395, -24.49112829])"
9245,74973315,"array([-18.66869097, -25.61546601])"
9246,96403602,"array([-18.56614463, -26.68332146])"
9247,76087445,"array([-18.48586166, -27.06966199])"
9248,82444453,"array([-19.24075189, -27.12216818])"
9249,78577808,"array([-18.42690018, -25.53121828])"
9250,93192202,"array([-19.27553707, -25.20283487])"
9251,102301702,"array([-19.24203295, -25.46396264])"
9252,94503060,"array([-19.50700566, -25.37826556])"
9253,83820559,"array([-18.93079904, -25.56705632])"
9254,94503061,"array([-18.98746627, -25.22159771])"
9255,83361809,"array([-18.26670744, -25.13832374])"
9256,74514607,"array([-18.0791143 , -25.07587197])"
9257,77070349,"array([-17.91905371, -24.72521217])"
9258,104136845,"array([-17.65860175, -24.68408616])"
9259,90505392,"array([-17.77993412, -25.1044138 ])"
9260,96075948,"array([-17.24597427, -26.40496015])"
9261,75104405,"array([-17.27794486, -26.25864282])"
9262,95158429,"array([-17.45045772, -27.54211046])"
9263,100335771,"array([-16.48307026, -25.96559968])"
9264,95485958,"array([-18.55121622, -26.13946702])"
9265,98304156,"array([-17.98688989, -26.15771257])"
9266,73859088,"array([-18.1848055 , -26.06870653])"
9267,76284054,"array([-16.96211339, -25.88586816])"
9268,93978645,"array([-16.8476445 , -26.07240973])"
9269,95158430,"array([-16.72288009, -25.80115652])"
9270,78381210,"array([-17.22942346, -26.06781704])"
9271,83034282,"array([-16.78949032, -26.37858705])"
9272,77922447,"array([-17.10498018, -26.15338028])"
9273,83558535,"array([-17.25949935, -25.92345655])"
9274,75694096,"array([-16.70340414, -26.10882516])"
9275,72744977,"array([-16.97904929, -25.69733978])"
9276,100925449,"array([-16.94459647, -25.98379803])"
9277,73400476,"array([-17.1210291 , -25.86080875])"
9278,100991157,"array([-16.9774904 , -26.14798576])"
9279,94699673,"array([-17.089591  , -25.99820129])"
9280,73597107,"array([-16.80503902, -25.92381185])"
9281,86769679,"array([-17.07370972, -25.63963133])"
9282,100859932,"array([-17.16557172, -25.74541995])"
9283,74776731,"array([-16.88472687, -25.78669963])"
9284,76611614,"array([-17.0158997 , -26.34561616])"
9285,103022608,"array([-18.0371522 , -25.65354154])"
9286,103350281,"array([-18.24195617, -25.65023854])"
9287,90046480,"array([-17.96595266, -25.47569901])"
9288,104333455,"array([-16.77586594, -25.53604896])"
9289,72613893,"array([-18.16357006, -25.47495198])"
9290,76087446,"array([-17.15030127, -27.03781562])"
9291,74317985,"array([-17.25023387, -26.72646661])"
9292,73859089,"array([-17.84559453, -26.40753769])"
9293,82444454,"array([-17.04881357, -27.66580892])"
9294,95485959,"array([-16.57157649, -26.94768478])"
9295,98304157,"array([-16.42796482, -27.10062104])"
9296,88997924,"array([-16.69807504, -27.17438708])"
9297,96141470,"array([-16.495431  , -27.27735425])"
9298,77070350,"array([-16.35390931, -25.46930043])"
9299,103022609,"array([-16.21876083, -25.59689335])"
9300,89587727,"array([-15.53684133, -26.34073301])"
9301,73269420,"array([-15.99955163, -26.71917576])"
9302,80150709,"array([-15.50526673, -26.12137561])"
9303,77463704,"array([-16.20884593, -26.56639321])"
9304,103153800,"array([-15.94666611, -25.81866286])"
9305,96337940,"array([-15.81914945, -25.99676534])"
9306,101253268,"array([-15.77352523, -25.84830685])"
9307,105906329,"array([-15.99830457, -25.99484775])"
9308,95617030,"array([-15.31069752, -26.53222504])"
9309,103022610,"array([-17.16040119, -25.34452214])"
9310,77070351,"array([-16.96401186, -25.24224003])"
9311,103350282,"array([-14.91299538, -25.4727521 ])"
9312,90046481,"array([-14.8407077 , -25.62522842])"
9313,90505393,"array([-15.37726994, -25.63211989])"
9314,104136846,"array([-14.32848157, -25.55837255])"
9315,86966448,"array([-15.28031479, -25.30282281])"
9316,95485960,"array([-15.20857137, -25.53441364])"
9317,74973316,"array([-15.12995867, -25.40815272])"
9318,83820560,"array([-15.41179399, -25.44697441])"
9319,83361810,"array([-15.12453456, -25.94352682])"
9320,72613894,"array([-14.83137524, -26.10575457])"
9321,96403603,"array([-15.89074661, -26.33190497])"
9322,95092876,"array([-15.2247207 , -26.12161964])"
9323,90636455,"array([-15.02233562, -26.36089189])"
9324,78381211,"array([-15.93332304, -25.35278856])"
9325,102695085,"array([-15.00964557, -24.62282029])"
9326,88604812,"array([-15.91373187, -24.69174093])"
9327,77070352,"array([-13.99442445, -24.30974948])"
